customer_id,total_orders,total_revenue,average_order_value,first_purchase_date,last_purchase_date,days_since_last_purchase,repeat_customer_flag
13088,1,236.11,236.11,2010-10-18,2010-10-18,418,0
16026,1,236.09,236.09,2011-10-27,2011-10-27,44,0
17093,1,235.88,235.88,2010-04-26,2010-04-26,593,0
17872,1,235.87,235.87,2010-11-23,2010-11-23,382,0
16046,1,235.78,235.78,2010-05-26,2010-05-26,563,0
12392,1,234.75,234.75,2010-04-27,2010-04-27,592,0
13114,1,234.38,234.38,2009-12-09,2009-12-09,731,0
14473,2,234.34,117.17,2011-03-02,2011-09-26,75,1
17060,1,234.24,234.24,2011-03-18,2011-03-18,267,0
13009,1,234.0,234.0,2010-02-05,2010-02-05,673,0
12736,1,234.0,234.0,2011-01-11,2011-01-11,333,0
13348,1,233.76,233.76,2011-10-06,2011-10-06,65,0
14153,1,233.4,233.4,2010-08-13,2010-08-13,484,0
15294,1,233.35,233.35,2010-10-25,2010-10-25,411,0
13129,2,233.25,116.63,2010-06-28,2010-09-13,453,1
16302,1,233.22,233.22,2011-08-05,2011-08-05,127,0
17055,1,232.85,232.85,2010-09-20,2010-09-20,446,0
13678,1,232.6,232.6,2011-07-11,2011-07-11,152,0
18213,1,232.48,232.48,2011-04-17,2011-04-17,237,0
13608,1,232.05,232.05,2010-06-17,2010-06-17,541,0
14995,2,231.98,115.99,2011-03-04,2011-11-01,39,1
16408,1,231.93,231.93,2010-04-27,2010-04-27,592,0
17151,1,231.9,231.9,2009-12-04,2009-12-04,736,0
17136,1,231.68,231.68,2010-02-15,2010-02-15,663,0
18279,1,231.34,231.34,2010-07-08,2010-07-08,520,0
15487,1,231.32,231.32,2010-01-29,2010-01-29,680,0
18030,2,230.65,115.32,2011-10-28,2011-12-05,5,1
17125,1,230.5,230.5,2011-10-20,2011-10-20,51,0
13960,2,230.22,115.11,2011-09-29,2011-11-18,22,1
18197,1,230.1,230.1,2010-05-13,2010-05-13,576,0
14314,2,229.8,114.9,2010-10-05,2011-08-25,107,1
14017,1,229.75,229.75,2010-05-17,2010-05-17,572,0
12812,1,229.64,229.64,2011-10-26,2011-10-26,45,0
13403,3,229.5,76.5,2009-12-16,2011-11-22,18,1
17185,3,229.46,76.49,2010-04-20,2010-04-27,592,1
15528,1,229.33,229.33,2011-03-30,2011-03-30,255,0
17743,1,229.2,229.2,2010-09-17,2010-09-17,449,0
17347,1,228.96,228.96,2011-09-14,2011-09-14,87,0
15273,1,228.96,228.96,2010-04-19,2010-04-19,600,0
13146,1,228.91,228.91,2011-11-13,2011-11-13,27,0
17066,1,228.34,228.34,2009-12-13,2009-12-13,727,0
14458,1,228.07,228.07,2010-11-24,2010-11-24,381,0
16760,1,228.0,228.0,2010-10-05,2010-10-05,431,0
15566,2,227.87,113.94,2009-12-15,2010-11-12,393,1
14363,2,227.47,113.74,2010-09-14,2010-11-02,403,1
17868,1,227.15,227.15,2010-11-18,2010-11-18,387,0
16740,1,226.91,226.91,2010-11-09,2010-11-09,396,0
15451,2,226.86,113.43,2010-04-19,2010-10-01,435,1
13651,3,226.85,75.62,2010-11-23,2011-11-04,36,1
18005,2,226.47,113.23,2011-10-23,2011-12-06,4,1
14718,1,226.42,226.42,2010-10-25,2010-10-25,411,0
17993,1,225.99,225.99,2010-04-01,2010-04-01,618,0
14069,2,225.81,112.91,2010-05-27,2010-07-13,515,1
17915,1,225.78,225.78,2010-06-06,2010-06-06,552,0
16622,1,225.4,225.4,2010-06-14,2010-06-14,544,0
16587,1,225.15,225.15,2011-04-21,2011-04-21,233,0
14357,1,225.12,225.12,2011-10-27,2011-10-27,44,0
13619,2,224.94,112.47,2010-02-03,2010-06-13,545,1
16346,1,224.51,224.51,2010-11-19,2010-11-19,386,0
15175,1,224.14,224.14,2011-09-29,2011-09-29,72,0
12914,1,223.98,223.98,2010-11-04,2010-11-04,401,0
16753,1,223.92,223.92,2011-10-12,2011-10-12,59,0
14928,1,223.91,223.91,2010-03-22,2010-03-22,628,0
16562,1,223.86,223.86,2010-08-20,2010-08-20,477,0
13926,1,223.85,223.85,2011-11-16,2011-11-16,24,0
18131,1,222.96,222.96,2010-03-18,2010-03-18,632,0
12887,1,222.4,222.4,2010-11-21,2010-11-21,384,0
14596,1,222.22,222.22,2010-03-23,2010-03-23,627,0
15788,1,221.83,221.83,2010-07-19,2010-07-19,509,0
14445,1,221.65,221.65,2010-09-10,2010-09-10,456,0
17261,1,221.59,221.59,2010-07-18,2010-07-18,510,0
17087,1,221.53,221.53,2009-12-02,2009-12-02,738,0
14960,2,221.27,110.63,2011-06-21,2011-12-01,9,1
13419,1,221.06,221.06,2011-10-07,2011-10-07,64,0
12821,2,220.8,110.4,2010-04-07,2011-05-09,215,1
16482,1,220.62,220.62,2011-11-24,2011-11-24,16,0
13033,2,220.55,110.28,2010-10-06,2010-12-17,358,1
18132,1,220.13,220.13,2010-07-23,2010-07-23,505,0
18114,1,220.1,220.1,2011-02-22,2011-02-22,291,0
13454,1,219.87,219.87,2010-03-08,2010-03-08,642,0
13992,3,219.5,73.17,2010-09-02,2011-11-09,31,1
14074,1,219.4,219.4,2010-03-26,2010-03-26,624,0
15096,1,219.39,219.39,2011-10-28,2011-10-28,43,0
12799,1,219.35,219.35,2010-06-28,2010-06-28,530,0
12702,1,219.0,219.0,2011-11-20,2011-11-20,20,0
15790,1,218.75,218.75,2011-11-29,2011-11-29,11,0
15086,2,218.53,109.27,2010-03-24,2010-05-24,565,1
12574,1,218.45,218.45,2011-01-28,2011-01-28,316,0
15591,3,217.9,72.63,2010-02-04,2010-05-06,583,1
16035,1,217.73,217.73,2010-05-28,2010-05-28,561,0
16666,2,217.71,108.86,2010-03-28,2011-11-20,20,1
15554,1,217.2,217.2,2011-03-07,2011-03-07,278,0
13423,1,217.03,217.03,2010-10-07,2010-10-07,429,0
15401,2,216.95,108.47,2010-05-20,2010-09-13,453,1
18021,2,216.41,108.2,2010-07-15,2010-07-18,510,1
17902,1,216.4,216.4,2010-06-11,2010-06-11,547,0
15604,1,216.39,216.39,2011-10-18,2011-10-18,53,0
13858,1,216.17,216.17,2011-10-13,2011-10-13,58,0
16179,1,215.83,215.83,2011-10-10,2011-10-10,61,0
16189,2,215.48,107.74,2011-09-15,2011-11-24,16,1
14376,1,215.46,215.46,2010-01-25,2010-01-25,684,0
18007,1,215.22,215.22,2010-11-12,2010-11-12,393,0
14635,1,215.22,215.22,2010-09-12,2010-09-12,454,0
16338,1,214.8,214.8,2011-07-05,2011-07-05,158,0
14106,1,214.8,214.8,2009-12-02,2009-12-02,738,0
14361,1,214.71,214.71,2010-05-10,2010-05-10,579,0
17619,1,214.37,214.37,2011-01-31,2011-01-31,313,0
15460,1,214.26,214.26,2010-12-20,2010-12-20,355,0
14271,2,214.18,107.09,2010-10-26,2011-04-28,226,1
14601,1,213.96,213.96,2011-11-29,2011-11-29,11,0
18157,1,213.9,213.9,2010-05-17,2010-05-17,572,0
13621,1,213.85,213.85,2011-08-15,2011-08-15,117,0
17153,1,213.78,213.78,2011-11-15,2011-11-15,25,0
13411,1,213.55,213.55,2011-08-24,2011-08-24,108,0
16591,1,213.5,213.5,2011-10-02,2011-10-02,69,0
13724,1,213.01,213.01,2010-03-12,2010-03-12,638,0
13691,1,212.78,212.78,2010-11-08,2010-11-08,397,0
12961,1,211.99,211.99,2010-11-25,2010-11-25,380,0
12470,1,211.95,211.95,2010-01-19,2010-01-19,690,0
15866,1,211.89,211.89,2011-08-30,2011-08-30,102,0
14843,1,211.8,211.8,2010-09-29,2010-09-29,437,0
15703,1,211.5,211.5,2011-03-20,2011-03-20,265,0
13271,1,211.49,211.49,2011-11-02,2011-11-02,38,0
12995,1,211.32,211.32,2011-09-15,2011-09-15,86,0
15490,1,210.85,210.85,2010-10-05,2010-10-05,431,0
14992,1,210.5,210.5,2010-09-23,2010-09-23,443,0
13532,1,210.31,210.31,2011-11-06,2011-11-06,34,0
17217,2,210.1,105.05,2010-03-30,2011-04-19,235,1
16874,1,209.89,209.89,2010-11-25,2010-11-25,380,0
17484,2,209.57,104.78,2010-03-25,2010-05-12,577,1
13828,1,209.49,209.49,2011-11-17,2011-11-17,23,0
13056,1,209.48,209.48,2010-06-06,2010-06-06,552,0
14003,1,209.41,209.41,2009-12-07,2009-12-07,733,0
16487,2,209.4,104.7,2010-02-18,2010-05-11,578,1
15112,1,209.4,209.4,2010-04-07,2010-04-07,612,0
17026,3,208.98,69.66,2010-10-18,2011-06-07,186,1
15327,1,208.75,208.75,2011-10-18,2011-10-18,53,0
13290,1,208.63,208.63,2010-09-27,2010-09-27,439,0
15741,2,208.62,104.31,2010-03-31,2010-09-07,459,1
15897,2,208.59,104.29,2011-05-29,2011-05-29,195,1
16457,1,208.36,208.36,2011-05-05,2011-05-05,219,0
15212,2,208.28,104.14,2010-11-28,2011-04-12,242,1
12848,1,208.0,208.0,2010-02-02,2010-02-02,676,0
16964,2,207.85,103.92,2009-12-06,2009-12-06,734,1
16866,3,207.74,69.25,2011-07-01,2011-07-22,141,1
15052,1,207.73,207.73,2011-01-24,2011-01-24,320,0
13099,1,207.36,207.36,2011-09-01,2011-09-01,100,0
17989,1,207.33,207.33,2010-11-25,2010-11-25,380,0
15925,1,207.15,207.15,2011-05-29,2011-05-29,195,0
15295,1,207.04,207.04,2010-02-23,2010-02-23,655,0
15820,1,206.98,206.98,2011-01-24,2011-01-24,320,0
17166,2,206.34,103.17,2011-05-20,2011-11-01,39,1
14964,1,206.21,206.21,2011-04-06,2011-04-06,248,0
15914,2,205.99,102.99,2010-11-26,2010-11-26,379,1
14278,1,205.83,205.83,2010-10-26,2010-10-26,410,0
16540,1,205.75,205.75,2010-10-21,2010-10-21,415,0
17670,1,205.7,205.7,2011-04-26,2011-04-26,228,0
16490,1,205.41,205.41,2010-09-29,2010-09-29,437,0
14602,1,205.36,205.36,2010-02-21,2010-02-21,657,0
15307,1,205.3,205.3,2011-09-05,2011-09-05,96,0
15758,1,205.25,205.25,2011-11-15,2011-11-15,25,0
12400,1,205.25,205.25,2010-10-21,2010-10-21,415,0
15319,1,204.5,204.5,2011-03-01,2011-03-01,284,0
17271,1,204.3,204.3,2009-12-03,2009-12-03,737,0
16901,1,204.26,204.26,2009-12-10,2009-12-10,730,0
17206,1,204.24,204.24,2011-10-17,2011-10-17,54,0
14468,1,204.24,204.24,2009-12-06,2009-12-06,734,0
13017,1,204.0,204.0,2011-12-02,2011-12-02,8,0
17394,1,203.87,203.87,2011-05-04,2011-05-04,220,0
17891,1,203.86,203.86,2011-06-30,2011-06-30,163,0
14519,2,203.14,101.57,2009-12-11,2010-01-25,684,1
17074,1,203.05,203.05,2010-05-26,2010-05-26,563,0
15459,2,202.83,101.41,2010-07-30,2010-10-18,418,1
15558,1,202.68,202.68,2010-03-10,2010-03-10,640,0
18169,1,202.65,202.65,2011-10-10,2011-10-10,61,0
12416,1,202.56,202.56,2010-02-21,2010-02-21,657,0
14892,1,202.35,202.35,2010-01-18,2010-01-18,691,0
14385,3,202.11,67.37,2011-11-16,2011-11-30,10,1
16965,1,201.19,201.19,2011-04-27,2011-04-27,227,0
13284,1,201.19,201.19,2011-01-13,2011-01-13,331,0
18281,2,201.14,100.57,2010-05-11,2011-06-12,181,1
18126,1,200.92,200.92,2011-10-10,2011-10-10,61,0
13556,2,200.82,100.41,2010-09-30,2010-10-06,430,1
14330,1,200.63,200.63,2010-03-26,2010-03-26,624,0
17693,1,200.47,200.47,2011-07-25,2011-07-25,138,0
13133,3,200.45,66.82,2010-09-06,2011-03-11,274,1
13944,1,200.43,200.43,2010-02-24,2010-02-24,654,0
14782,1,200.1,200.1,2011-01-24,2011-01-24,320,0
15593,1,199.8,199.8,2011-09-30,2011-09-30,71,0
13322,1,199.48,199.48,2011-11-22,2011-11-22,18,0
14521,1,199.45,199.45,2010-08-05,2010-08-05,492,0
15001,2,199.11,99.55,2010-11-10,2010-11-10,395,1
15020,1,198.47,198.47,2010-11-25,2010-11-25,380,0
17184,2,198.41,99.21,2009-12-09,2010-05-19,570,1
12581,1,197.71,197.71,2011-10-31,2011-10-31,40,0
17778,1,197.7,197.7,2010-02-16,2010-02-16,662,0
14185,1,197.65,197.65,2011-01-12,2011-01-12,332,0
14789,1,197.64,197.64,2011-11-11,2011-11-11,29,0
17112,1,197.57,197.57,2010-07-25,2010-07-25,503,0
12927,1,197.31,197.31,2010-11-10,2010-11-10,395,0
15234,1,197.0,197.0,2011-03-08,2011-03-08,277,0
13436,1,196.89,196.89,2011-12-08,2011-12-08,2,0
15746,1,196.88,196.88,2011-07-28,2011-07-28,135,0
13978,2,196.79,98.4,2011-10-25,2011-11-25,15,1
16937,1,196.25,196.25,2010-07-28,2010-07-28,500,0
16112,4,195.74,48.94,2011-01-05,2011-07-19,144,1
13757,1,195.55,195.55,2010-02-03,2010-02-03,675,0
17010,1,195.36,195.36,2011-11-21,2011-11-21,19,0
14666,1,195.25,195.25,2011-11-15,2011-11-15,25,0
15612,2,195.15,97.58,2011-10-09,2011-11-03,37,1
14405,1,195.0,195.0,2010-11-18,2010-11-18,387,0
17468,3,194.8,64.93,2010-11-29,2011-11-29,11,1
17065,2,194.7,97.35,2010-03-12,2010-03-12,638,1
17475,1,194.37,194.37,2011-09-21,2011-09-21,80,0
16299,1,193.65,193.65,2010-08-19,2010-08-19,478,0
14476,1,193.0,193.0,2011-03-27,2011-03-27,258,0
12522,2,192.72,96.36,2011-10-19,2011-10-31,40,1
14768,2,192.6,96.3,2011-08-04,2011-11-22,18,1
15729,3,192.55,64.18,2010-11-01,2011-05-11,213,1
18028,1,192.05,192.05,2010-05-05,2010-05-05,584,0
14100,1,191.95,191.95,2011-07-25,2011-07-25,138,0
15909,1,191.94,191.94,2011-06-19,2011-06-19,174,0
16695,2,191.9,95.95,2010-05-27,2010-05-27,562,1
14279,2,191.86,95.93,2010-01-27,2010-07-07,521,1
15692,1,191.04,191.04,2011-11-11,2011-11-11,29,0
15954,1,190.75,190.75,2010-04-29,2010-04-29,590,0
14728,1,190.58,190.58,2010-10-22,2010-10-22,414,0
15688,1,190.57,190.57,2010-10-17,2010-10-17,419,0
15412,1,190.53,190.53,2011-06-21,2011-06-21,172,0
18020,1,190.48,190.48,2010-06-14,2010-06-14,544,0
14617,2,190.47,95.23,2010-10-20,2010-11-02,403,1
13766,1,190.35,190.35,2010-08-01,2010-08-01,496,0
13972,2,190.25,95.13,2011-05-22,2011-09-30,71,1
17257,2,189.78,94.89,2010-09-29,2010-09-29,437,1
18046,1,189.63,189.63,2010-02-28,2010-02-28,650,0
13826,1,189.5,189.5,2011-06-16,2011-06-16,177,0
14801,1,189.34,189.34,2011-10-09,2011-10-09,62,0
14830,1,188.88,188.88,2011-10-17,2011-10-17,54,0
16277,1,188.69,188.69,2009-12-06,2009-12-06,734,0
14697,2,188.61,94.31,2011-05-05,2011-05-05,219,1
17283,1,188.46,188.46,2010-11-26,2010-11-26,379,0
16051,1,188.44,188.44,2010-01-27,2010-01-27,682,0
13063,1,188.4,188.4,2010-08-16,2010-08-16,481,0
17781,2,188.02,94.01,2011-03-31,2011-07-03,160,1
17279,1,187.83,187.83,2011-10-13,2011-10-13,58,0
15072,1,187.52,187.52,2010-08-17,2010-08-17,480,0
13852,1,187.35,187.35,2010-04-08,2010-04-08,611,0
18013,2,187.29,93.65,2011-07-07,2011-07-07,156,1
13568,1,187.05,187.05,2011-06-19,2011-06-19,174,0
13387,1,186.94,186.94,2010-10-18,2010-10-18,418,0
16267,1,186.66,186.66,2010-04-27,2010-04-27,592,0
18063,2,186.6,93.3,2010-03-16,2010-11-14,391,1
17215,1,186.15,186.15,2010-09-01,2010-09-01,465,0
16388,1,186.05,186.05,2010-02-24,2010-02-24,654,0
15567,1,186.01,186.01,2011-11-21,2011-11-21,19,0
12641,1,185.9,185.9,2011-08-16,2011-08-16,116,0
17574,1,185.65,185.65,2011-04-11,2011-04-11,243,0
14879,1,185.06,185.06,2010-01-24,2010-01-24,685,0
16097,1,185.05,185.05,2011-04-13,2011-04-13,241,0
14677,1,184.91,184.91,2010-04-26,2010-04-26,593,0
17803,1,184.66,184.66,2010-11-12,2010-11-12,393,0
16914,1,183.76,183.76,2011-11-03,2011-11-03,37,0
14059,1,183.6,183.6,2011-03-18,2011-03-18,267,0
13460,2,183.44,91.72,2011-10-21,2011-11-10,30,1
14119,2,183.37,91.69,2009-12-21,2010-11-29,376,1
14983,1,183.2,183.2,2010-01-19,2010-01-19,690,0
16819,2,182.59,91.3,2010-08-31,2010-08-31,466,1
14941,1,182.1,182.1,2010-05-10,2010-05-10,579,0
12934,1,181.65,181.65,2009-12-03,2009-12-03,737,0
16822,1,181.39,181.39,2010-01-22,2010-01-22,687,0
15359,8,181.35,22.67,2010-01-15,2010-02-15,663,1
16594,1,181.09,181.09,2011-09-25,2011-09-25,76,0
17904,1,181.07,181.07,2011-11-18,2011-11-18,22,0
14858,1,180.75,180.75,2010-07-22,2010-07-22,506,0
17820,1,180.61,180.61,2010-11-30,2010-11-30,375,0
16090,1,180.56,180.56,2010-03-25,2010-03-25,625,0
12622,1,180.1,180.1,2011-04-21,2011-04-21,233,0
18234,1,179.6,179.6,2010-06-06,2010-06-06,552,0
16640,1,179.4,179.4,2010-11-07,2010-11-07,398,0
14945,1,179.4,179.4,2010-10-22,2010-10-22,414,0
18147,2,179.34,89.67,2011-08-23,2011-10-25,46,1
15895,1,179.17,179.17,2011-07-13,2011-07-13,150,0
14705,1,179.0,179.0,2011-05-25,2011-05-25,199,0
15209,1,178.98,178.98,2009-12-09,2009-12-09,731,0
15139,2,178.96,89.48,2011-01-07,2011-04-14,240,1
14812,1,178.85,178.85,2010-04-20,2010-04-20,599,0
16691,2,178.83,89.41,2010-05-27,2010-10-17,419,1
17170,2,178.68,89.34,2010-11-15,2010-11-30,375,1
17879,1,178.52,178.52,2011-06-19,2011-06-19,174,0
15292,1,178.39,178.39,2011-05-22,2011-05-22,202,0
18045,1,178.34,178.34,2011-10-25,2011-10-25,46,0
12686,1,178.28,178.28,2010-12-03,2010-12-03,372,0
17253,1,178.26,178.26,2011-11-21,2011-11-21,19,0
17798,1,178.07,178.07,2010-05-07,2010-05-07,582,0
18282,2,178.05,89.03,2011-08-05,2011-12-02,8,1
16403,1,177.5,177.5,2011-01-31,2011-01-31,313,0
13618,1,177.34,177.34,2011-06-19,2011-06-19,174,0
12618,1,177.31,177.31,2011-11-18,2011-11-18,22,0
13072,1,177.15,177.15,2011-03-18,2011-03-18,267,0
17036,1,176.9,176.9,2010-11-21,2010-11-21,384,0
16285,1,176.9,176.9,2010-03-03,2010-03-03,647,0
17587,1,176.71,176.71,2010-03-21,2010-03-21,629,0
13746,1,176.69,176.69,2010-10-22,2010-10-22,414,0
17947,1,176.68,176.68,2011-11-02,2011-11-02,38,0
14287,3,176.63,58.88,2011-05-25,2011-12-01,9,1
12893,1,176.55,176.55,2011-11-09,2011-11-09,31,0
18054,1,176.5,176.5,2010-11-12,2010-11-12,393,0
12509,1,176.5,176.5,2011-02-28,2011-02-28,285,0
18175,1,176.1,176.1,2010-02-02,2010-02-02,676,0
18274,1,175.92,175.92,2011-11-09,2011-11-09,31,0
17840,1,175.9,175.9,2010-09-22,2010-09-22,444,0
18166,1,175.5,175.5,2010-03-26,2010-03-26,624,0
14486,2,175.5,87.75,2010-06-04,2010-07-16,512,1
13007,1,175.25,175.25,2010-05-09,2010-05-09,580,0
17331,1,175.2,175.2,2011-08-08,2011-08-08,124,0
16144,1,175.2,175.2,2011-04-07,2011-04-07,247,0
16559,1,175.0,175.0,2010-11-07,2010-11-07,398,0
17108,1,174.95,174.95,2010-02-14,2010-02-14,664,0
18010,1,174.8,174.8,2011-03-28,2011-03-28,257,0
14495,3,174.8,58.27,2010-02-18,2011-10-20,51,1
14518,1,174.37,174.37,2011-10-06,2011-10-06,65,0
15684,3,173.95,57.98,2009-12-04,2010-06-10,548,1
14674,1,173.66,173.66,2010-07-18,2010-07-18,510,0
15565,2,173.16,86.58,2011-09-30,2011-10-20,51,1
16741,1,173.06,173.06,2010-03-24,2010-03-24,626,0
16599,1,172.8,172.8,2010-11-19,2010-11-19,386,0
13671,1,172.6,172.6,2010-11-10,2010-11-10,395,0
13690,1,172.25,172.25,2011-10-11,2011-10-11,60,0
12442,1,172.06,172.06,2011-12-06,2011-12-06,4,0
15515,1,171.81,171.81,2010-11-17,2010-11-17,388,0
17983,1,171.71,171.71,2010-11-09,2010-11-09,396,0
17575,1,171.7,171.7,2010-02-10,2010-02-10,668,0
13560,1,171.42,171.42,2011-12-02,2011-12-02,8,0
16312,1,171.15,171.15,2010-10-03,2010-10-03,433,0
16673,1,171.13,171.13,2010-01-29,2010-01-29,680,0
14536,1,170.95,170.95,2011-03-25,2011-03-25,260,0
15403,2,170.88,85.44,2009-12-09,2010-08-05,492,1
14811,1,170.5,170.5,2010-11-17,2010-11-17,388,0
17922,1,170.4,170.4,2010-06-14,2010-06-14,544,0
15256,2,170.4,85.2,2010-05-27,2011-07-14,149,1
14860,1,170.32,170.32,2011-11-20,2011-11-20,20,0
16731,1,170.3,170.3,2010-03-01,2010-03-01,649,0
15335,1,170.22,170.22,2011-10-17,2011-10-17,54,0
14218,1,169.48,169.48,2011-10-28,2011-10-28,43,0
16002,1,169.21,169.21,2010-03-24,2010-03-24,626,0
15647,1,169.0,169.0,2010-10-20,2010-10-20,416,0
12367,1,168.9,168.9,2011-12-05,2011-12-05,5,0
12768,1,168.69,168.69,2010-09-15,2010-09-15,451,0
14578,1,168.63,168.63,2011-12-06,2011-12-06,4,0
18099,1,168.31,168.31,2011-08-04,2011-08-04,128,0
17737,2,168.24,84.12,2011-10-12,2011-11-30,10,1
14131,1,168.22,168.22,2010-03-01,2010-03-01,649,0
12551,1,168.0,168.0,2010-12-17,2010-12-17,358,0
17559,1,167.62,167.62,2010-07-15,2010-07-15,513,0
17367,1,167.55,167.55,2011-04-15,2011-04-15,239,0
18037,15,167.42,11.16,2009-12-01,2011-07-08,155,1
17586,1,167.4,167.4,2010-03-30,2010-03-30,620,0
13609,1,167.35,167.35,2010-04-25,2010-04-25,594,0
16405,2,167.25,83.63,2011-02-02,2011-02-10,303,1
15166,1,167.16,167.16,2010-08-29,2010-08-29,468,0
17875,1,167.1,167.1,2010-01-20,2010-01-20,689,0
13547,1,167.08,167.08,2010-10-27,2010-10-27,409,0
13967,2,166.3,83.15,2010-11-08,2011-07-17,146,1
17650,1,166.08,166.08,2011-11-18,2011-11-18,22,0
18088,1,166.03,166.03,2011-10-09,2011-10-09,62,0
18107,1,165.88,165.88,2010-09-23,2010-09-23,443,0
13903,1,165.45,165.45,2010-11-04,2010-11-04,401,0
16663,1,165.0,165.0,2009-12-10,2009-12-10,730,0
15316,1,165.0,165.0,2011-01-17,2011-01-17,327,0
13470,2,165.0,82.5,2011-08-16,2011-09-01,100,1
13191,1,164.69,164.69,2010-02-19,2010-02-19,659,0
15904,1,164.68,164.68,2011-12-01,2011-12-01,9,0
17535,1,164.4,164.4,2011-03-04,2011-03-04,281,0
13603,1,164.34,164.34,2011-11-13,2011-11-13,27,0
17417,1,164.18,164.18,2010-06-09,2010-06-09,549,0
14955,1,163.77,163.77,2009-12-07,2009-12-07,733,0
14354,2,163.62,81.81,2011-11-09,2011-12-04,6,1
14485,1,162.8,162.8,2011-11-01,2011-11-01,39,0
16517,1,162.7,162.7,2011-03-07,2011-03-07,278,0
18174,2,162.5,81.25,2010-04-15,2011-12-02,8,1
12954,1,162.45,162.45,2010-03-11,2010-03-11,639,0
15733,1,162.3,162.3,2011-03-02,2011-03-02,283,0
15534,1,162.25,162.25,2009-12-14,2009-12-14,726,0
16443,1,162.24,162.24,2010-07-07,2010-07-07,521,0
18014,1,162.22,162.22,2011-11-11,2011-11-11,29,0
12661,1,162.0,162.0,2010-09-29,2010-09-29,437,0
17971,1,161.94,161.94,2010-06-09,2010-06-09,549,0
17600,1,161.67,161.67,2011-11-22,2011-11-22,18,0
16113,1,161.38,161.38,2011-06-09,2011-06-09,184,0
13714,1,161.35,161.35,2010-08-31,2010-08-31,466,0
13779,1,161.13,161.13,2010-07-12,2010-07-12,516,0
13701,1,161.0,161.0,2010-09-19,2010-09-19,447,0
13229,1,160.95,160.95,2011-04-28,2011-04-28,226,0
17605,1,160.75,160.75,2010-04-28,2010-04-28,591,0
17202,1,160.65,160.65,2010-10-15,2010-10-15,421,0
17487,1,160.55,160.55,2009-12-11,2009-12-11,729,0
15229,1,160.5,160.5,2010-05-02,2010-05-02,587,0
16645,1,160.39,160.39,2009-12-04,2009-12-04,736,0
18146,2,160.35,80.17,2011-05-03,2011-07-22,141,1
12966,1,160.18,160.18,2011-11-30,2011-11-30,10,0
14571,1,160.0,160.0,2010-10-10,2010-10-10,426,0
13420,2,159.85,79.92,2011-06-22,2011-07-13,150,1
13302,2,159.2,79.6,2010-07-01,2011-07-07,156,1
17953,1,159.17,159.17,2010-06-17,2010-06-17,541,0
16213,1,159.0,159.0,2011-09-22,2011-09-22,79,0
18224,1,158.95,158.95,2011-03-21,2011-03-21,264,0
14089,1,158.75,158.75,2011-10-14,2011-10-14,57,0
15499,1,158.65,158.65,2009-12-16,2009-12-16,724,0
15548,1,158.09,158.09,2010-04-23,2010-04-23,596,0
15348,1,158.04,158.04,2011-09-28,2011-09-28,73,0
14318,1,158.02,158.02,2010-09-05,2010-09-05,461,0
18004,1,157.92,157.92,2010-12-12,2010-12-12,363,0
17751,1,157.86,157.86,2010-10-14,2010-10-14,422,0
14207,1,157.8,157.8,2010-01-21,2010-01-21,688,0
14822,1,157.7,157.7,2010-08-11,2010-08-11,486,0
16687,1,157.63,157.63,2010-11-14,2010-11-14,391,0
12894,1,157.35,157.35,2010-05-13,2010-05-13,576,0
17318,1,157.33,157.33,2009-12-14,2009-12-14,726,0
16371,1,157.2,157.2,2010-09-17,2010-09-17,449,0
17128,1,157.09,157.09,2011-01-09,2011-01-09,335,0
17118,1,157.02,157.02,2011-01-26,2011-01-26,318,0
15007,1,156.91,156.91,2011-07-03,2011-07-03,160,0
15742,1,156.87,156.87,2010-03-30,2010-03-30,620,0
13830,1,156.85,156.85,2010-05-07,2010-05-07,582,0
14406,1,156.75,156.75,2011-08-12,2011-08-12,120,0
16578,1,156.6,156.6,2010-03-23,2010-03-23,627,0
15438,1,156.58,156.58,2011-07-31,2011-07-31,132,0
15263,1,156.51,156.51,2011-08-25,2011-08-25,107,0
17885,1,156.34,156.34,2011-11-27,2011-11-27,13,0
13051,2,155.8,77.9,2010-03-30,2010-05-10,579,1
17832,1,155.37,155.37,2011-10-21,2011-10-21,50,0
14368,1,155.0,155.0,2011-01-24,2011-01-24,320,0
14046,1,154.99,154.99,2011-02-28,2011-02-28,285,0
17698,1,154.95,154.95,2011-03-24,2011-03-24,261,0
15740,1,154.88,154.88,2011-10-21,2011-10-21,50,0
17899,1,154.55,154.55,2011-07-03,2011-07-03,160,0
15226,1,154.41,154.41,2011-02-02,2011-02-02,311,0
13490,1,154.25,154.25,2010-02-23,2010-02-23,655,0
14814,1,154.21,154.21,2010-05-07,2010-05-07,582,0
17517,1,153.94,153.94,2011-02-04,2011-02-04,309,0
15560,2,153.52,76.76,2010-11-07,2010-11-07,398,1
15431,1,153.24,153.24,2010-07-25,2010-07-25,503,0
12602,1,153.12,153.12,2011-10-12,2011-10-12,59,0
16248,1,152.94,152.94,2011-10-09,2011-10-09,62,0
18138,1,152.65,152.65,2011-02-17,2011-02-17,296,0
18113,1,152.64,152.64,2010-12-06,2010-12-06,369,0
14066,1,152.55,152.55,2011-03-18,2011-03-18,267,0
15509,1,152.41,152.41,2010-11-24,2010-11-24,381,0
17327,2,152.35,76.17,2010-05-26,2010-10-26,410,1
