stock_code,product_description,stock_line_type,total_quantity,total_revenue,order_count,customer_count,average_selling_price,active_months,first_sale_date,last_sale_date,quantity_rank,revenue_rank
16258B,DAISY ERASERS IN BAG,merchandise,1014,219.34,13,13,0.22,1,2009-12-02,2009-12-22,1860,3555
90090,PINK CRYSTAL HEART PHONE CHARM,merchandise,258,219.3,17,12,0.85,8,2009-12-01,2010-11-25,3009,3556
85168A,WHITE BAROQUE CARRIAGE CLOCK,merchandise,22,218.9,15,12,9.95,6,2009-12-02,2010-06-14,4141,3557
72225D,VANILLA SCENT CAKE CANDLE,merchandise,960,218.88,10,9,0.23,4,2010-01-15,2010-05-13,1927,3558
90058A,CRYSTAL STUD EARRINGS CLEAR DISPLAY,merchandise,576,218.88,13,12,0.38,9,2009-12-10,2011-11-14,2379,3559
90208,PAIR OF PINK FLOWER CLUSTER SLIDE,merchandise,92,218.4,12,9,2.37,8,2010-01-28,2011-11-07,3603,3560
90157,RIVIERA NECKLACE,merchandise,44,217.8,16,14,4.95,9,2010-02-11,2011-11-17,3914,3561
17013B,ORIGAMI JASMINE INCENSE IN TUBE,merchandise,255,217.6,2,2,0.85,1,2009-12-10,2009-12-16,3014,3562
90210B,CLEAR ACRYLIC FACETED BANGLE,merchandise,97,217.15,17,15,2.24,12,2009-12-10,2011-12-08,3574,3563
17011C,ORIGAMI LAVENDER INCENSE+FLOWER,merchandise,334,217.1,1,1,0.65,1,2009-12-16,2009-12-16,2805,3564
35645,VINTAGE BEAD PINK JEWEL BOX,merchandise,51,216.75,24,18,4.25,10,2009-12-09,2011-10-20,3848,3565
90185D,CRYSTAL DIAMANTE EXPANDABLE RING,merchandise,51,216.75,16,14,4.25,9,2010-04-25,2011-04-27,3849,3566
84725,FREESTYLE CANVAS ART PICTURE,merchandise,134,216.5,28,24,1.62,13,2009-12-03,2011-09-22,3400,3567
22868,"NUMBER TILE COTTAGE GARDEN, 0",merchandise,111,216.45,14,13,1.95,10,2010-10-18,2011-08-21,3494,3568
84807,RED POPPY ARTIFICIAL FLOWER,merchandise,233,215.93,7,7,0.93,4,2010-01-07,2010-05-14,3097,3569
20799,PINK MILKSHAKE GLASS,merchandise,167,215.5,13,11,1.29,5,2009-12-07,2010-06-21,3298,3570
84902,PINK KNITTED COW STUFFED TOY,merchandise,58,215.34,33,28,3.71,8,2009-12-03,2010-07-04,3806,3571
47343A,FUSCHIA FLOWER PURSE WITH BEADS,merchandise,206,215.2,23,21,1.04,12,2009-12-17,2011-08-07,3182,3572
20980,36 PENCILS TUBE POSY,merchandise,172,215.0,39,35,1.25,14,2009-12-02,2011-08-08,3282,3573
23141,TRIPLE WIRE HOOK PINK HEART,merchandise,68,215.0,18,18,3.16,7,2011-04-19,2011-12-09,3749,3574
84621,BLUE GINGHAM ROSE FLOOR CUSHION,merchandise,27,214.65,13,9,7.95,5,2009-12-14,2010-04-23,4072,3575
22875,"NUMBER TILE COTTAGE GARDEN, 7",merchandise,110,214.5,18,17,1.95,10,2010-10-18,2011-09-20,3498,3576
23580,SNACK TRAY HAPPY FOREST,merchandise,110,214.5,21,20,1.95,2,2011-11-27,2011-12-07,3499,3577
62086A,PINK RETRO BIG FLOWER BAG,merchandise,110,214.5,22,20,1.95,12,2010-03-01,2011-06-23,3500,3578
84457,SET/3 RABBITS FLOWER SKIPPPING ROPE,merchandise,252,214.2,40,37,0.85,10,2010-01-24,2011-11-09,3027,3579
90114,SUMMER DAISIES BAG CHARM,merchandise,84,214.2,19,19,2.55,9,2010-02-02,2011-12-05,3644,3580
84371,BIG PINK POODLE,merchandise,28,213.7,4,4,7.63,2,2009-12-02,2010-01-25,4060,3581
84705C,PINK FLOCK PHOTO FRAME,merchandise,160,213.6,6,5,1.33,5,2009-12-04,2011-05-03,3326,3582
21032,SPACE CADET WHITE,merchandise,169,212.98,32,28,1.26,14,2009-12-04,2011-11-30,3292,3583
22876,"NUMBER TILE COTTAGE GARDEN, 8",merchandise,109,212.55,13,12,1.95,9,2010-10-18,2011-08-21,3504,3584
51012C,"FEATHER DUSTER, COAL BLACK",merchandise,170,212.5,26,22,1.25,3,2009-12-01,2010-02-26,3289,3585
84247C,PACK/12 BLUE REINDEER CARD,merchandise,72,212.4,22,22,2.95,4,2009-12-01,2010-11-29,3716,3586
21639,ASSORTED TUTTI FRUTTI KEYRING,merchandise,249,211.65,13,12,0.85,2,2009-12-01,2010-03-03,3037,3587
85094,CANDY SPOT EGG WARMER RABBIT,merchandise,609,211.43,42,40,0.35,15,2010-02-16,2011-12-04,2342,3588
20818,GOLD TEDDY BEAR,merchandise,79,211.25,22,20,2.67,10,2009-12-02,2011-05-04,3678,3589
47593A,CAROUSEL PONIES BABY BIB,merchandise,190,210.62,42,36,1.11,16,2009-12-07,2011-03-29,3235,3590
22871,"NUMBER TILE COTTAGE GARDEN, 3",merchandise,108,210.6,12,11,1.95,9,2010-10-18,2011-10-26,3510,3591
21268,VINTAGE BLUE TINSEL REEL,merchandise,385,210.42,38,31,0.55,11,2009-12-06,2010-12-02,2693,3592
85131B,BEADED CRYSTAL HEART GREEN ON STICK,merchandise,330,210.18,24,12,0.64,12,2010-05-19,2011-12-05,2810,3593
21493,VINTAGE DESIGN GIFT TAGS,merchandise,247,209.95,22,22,0.85,2,2009-12-01,2010-09-30,3049,3594
20901,VINTAGE KEEPSAKE BOX PINK FLOWER,merchandise,33,209.55,16,14,6.35,10,2009-12-01,2011-11-14,4009,3595
84247K,"FOLK ART GREETING CARD,pack/12",merchandise,71,209.45,24,20,2.95,17,2009-12-02,2011-10-16,3722,3596
20827,GOLD APERITIF GLASS,merchandise,173,209.36,8,5,1.21,5,2009-12-01,2011-04-21,3278,3597
22889,"NUMBER TILE VINTAGE FONT, No",merchandise,167,208.98,10,8,1.25,7,2010-10-25,2011-11-15,3299,3598
22873,"NUMBER TILE COTTAGE GARDEN, 5",merchandise,107,208.65,18,17,1.95,9,2010-10-17,2011-10-26,3515,3599
35818P,"ACRYLIC JEWEL ICICLE, PINK",merchandise,549,208.62,20,18,0.38,8,2010-05-14,2011-12-05,2423,3600
47574B,ENGLISH ROSE SCENTED HANGING HEART,merchandise,49,208.25,27,25,4.25,11,2010-01-06,2011-05-18,3872,3601
90123A,PINK HEART OF GLASS BRACELET,merchandise,35,208.25,18,14,5.95,12,2009-12-13,2011-08-01,3983,3602
21367,MIRRORED WALL ART GENTS,merchandise,198,207.96,45,37,1.05,18,2010-01-12,2011-12-05,3205,3603
37485,ENGLISH ROSE TEA SET IN GIFT BOX,merchandise,49,207.69,15,10,4.24,3,2009-12-01,2010-02-22,3873,3604
85131C,BEADED CRYSTAL HEART BLUE ON STICK,merchandise,308,207.34,26,20,0.67,12,2010-01-28,2011-11-14,2880,3605
16256B,FLOWER PENCIL/RUBBER+5 MINI PENCILS,merchandise,493,207.06,20,17,0.42,7,2009-12-07,2010-06-10,2501,3606
84690,S/2 BEACH HUT STOOLS,merchandise,26,206.7,13,12,7.95,7,2009-12-02,2010-08-15,4080,3607
35817P,PINK ACRYLIC JEWEL SNOWFLAKE,merchandise,418,206.58,10,9,0.49,8,2010-05-14,2011-08-12,2633,3608
37492A,YELLOW RED FLOWER PIGGY BANK,merchandise,107,206.55,10,7,1.93,1,2009-12-01,2009-12-23,3516,3609
20814,SILVER FINCH DECORATION,merchandise,187,206.39,12,7,1.1,3,2009-12-01,2010-02-24,3246,3610
84744,S/6 SEW ON CROCHET FLOWERS,merchandise,165,206.25,29,26,1.25,16,2009-12-07,2011-11-15,3303,3612
21734,SMALL MARAKESH LANTERN ON STICK,merchandise,55,206.25,14,14,3.75,4,2009-12-02,2010-03-08,3818,3611
84882,GREEN WIRE STANDING CANDLE HOLDER,merchandise,55,206.25,27,22,3.75,16,2009-12-03,2011-11-30,3819,3613
22878,"NUMBER TILE COTTAGE GARDEN, No",merchandise,98,205.8,16,13,2.1,9,2010-10-18,2011-08-30,3567,3614
21095,SET/6 POSIES PAPER PLATES,merchandise,242,205.7,27,24,0.85,14,2009-12-17,2011-06-16,3069,3615
84805A,CREAM CLIMBING HYDRANGA ART FLOWER,merchandise,145,205.35,7,7,1.42,5,2010-03-02,2011-12-06,3361,3616
90210D,PURPLE ACRYLIC FACETED BANGLE,merchandise,131,204.65,12,10,1.56,10,2009-12-04,2011-11-10,3411,3617
90196B,BLACK GEMSTONE NECKLACE 45CM,merchandise,16,204.0,10,9,12.75,5,2009-12-06,2011-11-09,4239,3618
84927E,FLOWERS TILE HOOK,merchandise,489,203.34,24,22,0.42,13,2010-02-02,2011-07-18,2503,3619
35991,SET/6 BLACK SNOWFLAKE T-LIGHTS,merchandise,387,201.91,47,43,0.52,6,2009-12-01,2010-11-17,2689,3620
48103,DOORMAT KISS MY.......,merchandise,35,201.73,10,10,5.76,7,2009-12-18,2010-07-16,3984,3621
16202C,BEIGE PHOTO ALBUM,merchandise,94,201.3,10,10,2.14,4,2009-12-02,2010-04-08,3595,3622
84723,CHERRY BLOSSOM CANVAS ART PICTURE,merchandise,54,201.3,12,11,3.73,9,2010-02-05,2011-08-08,3826,3623
72754A,FLOWER FAIRY POTPOURRI CUSHION LILY,merchandise,292,201.24,5,4,0.69,3,2009-12-04,2010-02-24,2923,3624
35824B,"HANGING FLOWERS+MIRROR,BLUE",merchandise,527,200.26,5,4,0.38,3,2009-12-10,2010-05-14,2458,3625
16201A,PASTEL PINK PHOTO ALBUM,merchandise,100,199.8,8,7,2.0,5,2009-12-02,2010-09-09,3550,3626
84706F,RED PEONY TABLE CLOCK,merchandise,33,199.35,16,15,6.04,10,2010-02-08,2011-11-27,4010,3627
84711B,PINK OVAL SHAPE TRINKET BOX,merchandise,20,199.0,12,11,9.95,10,2010-02-18,2011-12-07,4168,3628
90124B,BLUE MURANO TWIST NECKLACE,merchandise,20,199.0,11,11,9.95,8,2009-12-13,2011-05-25,4169,3629
35833G,4 GOLD FLOCK CHRISTMAS BALLS,merchandise,126,198.0,29,23,1.57,6,2009-12-06,2010-11-25,3427,3630
21950,SET OF 6 DOTS CHOPSTICKS,merchandise,185,197.05,2,2,1.07,2,2010-02-25,2010-03-22,3251,3631
21369,MIRRORED WALL ART SPLODGES,merchandise,128,195.0,17,15,1.52,13,2009-12-23,2011-12-05,3418,3632
84927D,LA PALMIERA TILE HOOK,merchandise,949,194.61,24,22,0.21,11,2010-04-18,2011-07-25,1937,3633
17014D,ORIGAMI ROSE INCENSE CONES,merchandise,476,194.28,5,5,0.41,5,2010-01-17,2010-08-20,2520,3634
46776E,WOVEN CANDY CUSHION COVER,merchandise,93,193.95,11,9,2.09,10,2010-01-04,2011-11-28,3597,3635
21018,BIRD BOX CHRISTMAS TREE DECORATION,merchandise,228,193.8,37,30,0.85,7,2009-12-01,2010-12-14,3115,3636
47503H,ASS FLORAL PRINT SPIRIT LEVEL,merchandise,148,193.48,48,45,1.31,20,2009-12-08,2011-12-07,3355,3637
21372,MIRRORED WALL ART TABLE LAMP,merchandise,141,193.23,36,28,1.37,13,2009-12-14,2011-11-28,3378,3638
47504F,ENGLISH ROSE TORCH,merchandise,526,193.1,13,12,0.37,2,2009-12-01,2010-02-15,2460,3639
21582,KINGS CHOICE SMALL TUBE MATCHES,merchandise,117,193.05,16,15,1.65,2,2009-12-01,2010-02-21,3456,3640
90161A,ANT COPPER RED BOUDICCA BRACELET,merchandise,39,193.05,14,14,4.95,12,2009-12-06,2011-12-07,3943,3641
35921,EASTER BUNNY HANGING GARLAND,merchandise,154,192.5,26,23,1.25,8,2010-01-22,2011-04-19,3339,3642
84877D,BLUE ROUND COMPACT MIRROR,merchandise,106,192.5,15,14,1.82,8,2010-02-03,2011-09-25,3519,3643
90087,CRYSTAL SEA HORSE PHONE CHARM,merchandise,276,191.76,21,13,0.69,11,2009-12-01,2011-12-08,2967,3644
90129B,TURQUOISE GLASS TASSLE BAG CHARM,merchandise,65,191.75,18,17,2.95,14,2009-12-02,2011-12-07,3761,3645
90030B,RED KUKUI COCONUT SEED NECKLACE,merchandise,122,191.3,19,17,1.57,10,2010-03-28,2011-12-07,3440,3646
90185B,AMETHYST DIAMANTE EXPANDABLE RING,merchandise,45,191.25,13,12,4.25,8,2009-12-01,2011-09-23,3909,3647
71028B,SILVER BLUE EGG T-LIGHT HOLDER,merchandise,483,189.89,8,7,0.39,2,2009-12-01,2010-01-17,2511,3648
21400,RED PUDDING SPOON,merchandise,1027,189.54,63,54,0.18,21,2009-12-07,2011-12-04,1850,3649
79303D,LILAC FLOWER BLOCK TABLE LAMP,merchandise,64,188.8,7,5,2.95,5,2009-12-09,2010-08-09,3768,3650
90122C,TURQUOISE CRYSTAL+GLASS BRACELET,merchandise,38,188.1,15,12,4.95,11,2010-01-28,2011-10-09,3951,3651
20837,FRENCH FLORAL CUSHION COVER,merchandise,165,188.07,18,17,1.14,9,2009-12-04,2011-11-20,3304,3652
21370,MIRRORED WALL ART FOXY,merchandise,50,188.05,16,15,3.76,9,2009-12-06,2011-12-07,3860,3653
84509E,SET OF 4 CAROUSEL PLACEMATS,merchandise,133,187.31,12,11,1.41,11,2010-01-24,2011-12-07,3403,3654
21460,GREEN EASTER EGG HUNT START POST,merchandise,96,187.2,20,20,1.95,6,2010-01-29,2011-03-23,3581,3655
90016B,GOLD/M.O.P PENDANT ORBIT NECKLACE,merchandise,22,187.0,17,14,8.5,13,2009-12-16,2011-11-27,4142,3656
21543,BUTTERFLY WATER TRANSFER TATTOOS,merchandise,267,186.95,13,13,0.7,1,2009-12-01,2009-12-16,2989,3657
84893,ANT WHITE IRON BASKET,merchandise,33,186.35,15,12,5.65,4,2009-12-06,2010-03-01,4011,3658
84803A,PINK ALLIUM  ARTIFICIAL FLOWER,merchandise,109,184.21,16,16,1.69,9,2010-01-07,2010-11-18,3505,3659
90035A,"PEARL & SHELL 42""NECKL. GREEN",merchandise,17,182.75,9,7,10.75,6,2009-12-07,2011-04-13,4221,3660
16053,POPART COL BALLPOINT PEN ASST,merchandise,4298,182.58,8,8,0.04,7,2010-02-04,2010-11-16,618,3661
35819B,"ACRYLIC HANGING JEWEL,BLUE",merchandise,381,182.19,29,26,0.48,9,2010-05-13,2011-11-30,2699,3662
72799D,BLUE PILLAR CANDLE SILVER FLOCK,merchandise,65,182.15,13,12,2.8,9,2009-12-01,2010-09-29,3762,3663
85128,PLANTPOT SINGLE HOOK PISTACHIO,merchandise,165,182.09,2,2,1.1,2,2009-12-22,2010-01-12,3305,3664
37379B,BLUE CHERRY BLOSSOM CUP & SAUCER,merchandise,1122,181.5,3,3,0.16,1,2010-03-04,2010-03-23,1760,3665
84962,SET/3 COLOUR PAINTED KASHMIRI STOOL,merchandise,3,179.85,2,2,59.95,2,2010-02-22,2010-05-19,4511,3666
90210A,GREY ACRYLIC FACETED BANGLE,merchandise,78,179.7,12,12,2.3,8,2009-12-04,2011-01-13,3684,3667
23697,A PRETTY THANK YOU CARD,merchandise,438,179.64,26,26,0.41,2,2011-11-09,2011-12-08,2588,3668
84464,S/60 PINK FLUFFY CHICKS IN BOX,merchandise,82,179.1,11,10,2.18,2,2010-01-08,2010-02-19,3658,3669
16043,POP ART PUSH DOWN RUBBER,merchandise,2142,179.04,12,11,0.08,9,2009-12-16,2011-06-09,1134,3670
17084P,DRAGONS BLOOD INCENSE,merchandise,899,178.79,26,23,0.2,17,2009-12-07,2011-11-10,1999,3671
90029,NEW BAROQUE SMALL NECKLACE BLACK,merchandise,21,178.5,10,10,8.5,7,2009-12-06,2011-06-13,4154,3672
90122A,PINK CRYSTAL+GLASS BRACELET,merchandise,36,178.2,14,14,4.95,10,2010-01-28,2011-05-11,3969,3673
84985B,SET OF 72 BLACK PAPER DOILIES,merchandise,122,176.9,19,12,1.45,4,2009-12-01,2010-03-07,3441,3674
35838A,S/6 MULTICOLOUR ORNAMENETAL CANDLE,merchandise,171,176.75,18,18,1.03,3,2009-12-07,2010-09-29,3285,3675
84966A,PINK KASHMIRI BOXED MIRROR,merchandise,12,176.0,3,3,14.67,3,2010-01-19,2010-11-02,4309,3676
72812,LARGE ZINC/GLASS CANDLEHOLDER,merchandise,78,175.98,16,14,2.26,11,2009-12-11,2011-12-05,3685,3677
90014B,GOLD M.O.P. ORBIT NECKLACE,merchandise,19,175.05,15,13,9.21,12,2009-12-22,2011-10-26,4180,3678
90036C,"FLOWER GLASS GARLAND NECKL.36""BLUE",merchandise,22,174.9,8,7,7.95,6,2009-12-03,2011-10-27,4143,3679
35793,S/3 PUPPIES CHRISTMAS DECORATIONS,merchandise,101,174.05,8,7,1.72,1,2009-12-02,2009-12-11,3543,3680
75011,BLUE DAISY MOBILE,merchandise,181,172.51,15,11,0.95,11,2009-12-11,2011-11-28,3257,3681
90210C,RED   ACRYLIC FACETED BANGLE,merchandise,113,171.95,9,9,1.52,7,2009-12-04,2011-12-08,3486,3682
21368,MIRRORED WALL ART LADIES,merchandise,193,171.75,39,32,0.89,18,2010-01-12,2011-12-05,3220,3683
84706C,PINK FLOCK TABLE CLOCK,merchandise,84,170.8,4,4,2.03,2,2009-12-01,2010-01-27,3645,3684
84706B,FAIRY CAKES TABLE CLOCK,merchandise,19,170.05,8,8,8.95,3,2009-12-03,2010-02-11,4181,3685
47347B,BLUE FLOWER T-LIGHT HOLDER,merchandise,236,169.72,7,6,0.72,4,2009-12-07,2010-03-08,3086,3686
35818B,"ACRYLIC JEWEL ICICLE, BLUE",merchandise,403,168.38,8,8,0.42,7,2010-05-14,2011-11-01,2660,3687
85205A,IVORY FELT EASTER RABBIT GARLAND,merchandise,66,168.3,21,21,2.55,2,2010-02-02,2010-03-23,3759,3688
90122B,JADE CRYSTAL+GLASS BRACELET,merchandise,34,168.3,14,14,4.95,9,2009-12-06,2011-02-09,3995,3689
79403,FROSTED WHITE BASE,merchandise,197,167.45,23,19,0.85,17,2010-01-07,2011-12-02,3207,3690
90178B,PURPLE CHUNKY GLASS+BEAD NECKLACE,merchandise,14,167.3,9,9,11.95,7,2010-02-21,2010-12-17,4278,3691
90036A,FLOWER GARLAND NECKLACE RED,merchandise,21,166.95,14,10,7.95,9,2010-01-18,2011-08-05,4155,3692
22330,72 ROUND PINK DOILIES,merchandise,115,166.75,15,15,1.45,3,2009-12-01,2010-02-07,3467,3693
37506,NEW ENGLAND MILK JUG W GIFT BOX,merchandise,28,166.6,22,21,5.95,8,2009-12-02,2010-08-24,4061,3694
90119,METALIC LEAVES BAG CHARMS,merchandise,67,166.17,18,6,2.48,7,2010-06-23,2011-12-05,3756,3695
21102,"CANDLE IN JAR COLLAGE , VANILLA",merchandise,65,165.75,12,10,2.55,3,2009-12-02,2010-03-12,3763,3696
85024C,PINK SMALL JEWELLED PHOTOFRAME,merchandise,100,165.0,42,33,1.65,16,2009-12-04,2011-11-22,3551,3697
84526,GIANT BLACK SUNGLASSES,merchandise,84,163.8,31,23,1.95,12,2009-12-02,2010-11-18,3646,3698
84531B,BLUE KNITTED EGG COSY,merchandise,191,163.41,38,35,0.86,13,2010-01-14,2011-04-12,3229,3700
84531A,PINK KNITTED EGG COSY,merchandise,187,163.41,38,35,0.87,12,2010-01-24,2011-04-12,3247,3699
90159,COTE D'AZURE NECKLACE,merchandise,33,163.35,15,13,4.95,11,2009-12-06,2011-11-09,4012,3701
35809B,ENAMEL BLUE RIM TEA CONTAINER,merchandise,81,162.48,22,21,2.01,9,2009-12-02,2011-04-11,3666,3702
16207A,PINK STRAWBERRY HANDBAG,merchandise,55,162.25,19,17,2.95,14,2009-12-01,2011-11-06,3820,3703
90162B,ANT SILVER LIME GREEN BOUDICCA RING,merchandise,55,162.25,19,14,2.95,11,2010-03-01,2011-11-09,3821,3704
84529A,PINK KNITTED KIDS RUCKSACK,merchandise,24,162.0,10,9,6.75,4,2009-12-16,2010-03-28,4109,3705
47591A,CAROUSEL DES CHILD'S APRON,merchandise,98,161.7,36,32,1.65,9,2009-12-01,2010-08-24,3568,3706
90151,SILVER/NATURAL SHELL NECKLACE,merchandise,19,161.5,7,5,8.5,5,2010-04-01,2011-11-27,4182,3707
90040B,MURANO STYLE GLASS BRACELET BLACK,merchandise,46,161.0,17,17,3.5,11,2009-12-10,2011-03-04,3897,3708
23305,SET 4 PICNIC CUTLERY BLUEBERRY,merchandise,82,159.9,9,9,1.95,3,2011-10-23,2011-12-06,3659,3709
85185C,COW  SOCK PUPPET,merchandise,54,159.3,26,24,2.95,9,2009-12-02,2010-08-01,3827,3710
85165,CANDY PINK FRENCH BOUDOIR CLOCK,merchandise,16,159.2,11,9,9.95,7,2009-12-02,2010-06-06,4240,3711
90125A,PINK BERTIE GLASS BEAD BAG CHARM,merchandise,140,159.0,12,9,1.14,7,2009-12-01,2011-05-26,3381,3712
22864,MUG AND COASTER SET RED CIRCLES,merchandise,378,158.76,2,1,0.42,1,2010-06-02,2010-06-29,2703,3713
90019A,SILVER M.O.P ORBIT BRACELET,merchandise,32,158.4,17,16,4.95,11,2010-06-25,2011-11-17,4024,3714
21193,WHITE HONEYCOMB PAPER FAN,merchandise,84,158.36,14,14,1.89,5,2009-12-02,2010-04-07,3647,3715
90155,RESIN NECKLACE W PASTEL BEADS,merchandise,21,157.5,12,12,7.5,9,2009-12-02,2011-11-23,4156,3716
10123G,ARMY CAMO WRAPPING TAPE,merchandise,2246,157.18,12,12,0.07,5,2010-07-15,2010-11-29,1076,3717
16054,POPART RECT PENCIL SHARPENER ASST,merchandise,1205,156.9,37,32,0.13,11,2010-03-02,2011-12-04,1692,3718
23143,ZINC WIRE KITCHEN ORGANISER,merchandise,25,156.8,12,12,6.27,5,2011-05-04,2011-12-09,4092,3719
23468,TUSCAN VILLA BIRD TABLE,merchandise,19,156.75,11,11,8.25,2,2011-10-06,2011-11-23,4183,3720
17178,FLAT PALM T-LIGHT HOLDER,merchandise,133,156.65,24,20,1.18,10,2009-12-08,2010-09-16,3404,3721
84926C,FAIRY CAKES TILE COASTER,merchandise,125,156.25,19,17,1.25,6,2009-12-02,2010-08-05,3430,3722
21031,SPACE CADET BLACK,merchandise,127,156.16,25,23,1.23,13,2009-12-01,2011-11-16,3423,3723
23416,CHAMBRE HOOK,merchandise,123,155.07,18,18,1.26,4,2011-09-12,2011-12-08,3435,3724
82585,SWEET VALENCIA CANDLE+CUP,merchandise,131,154.63,21,18,1.18,4,2009-12-07,2010-03-02,3412,3725
21226,POCKET MIRROR WOODLAND,merchandise,123,153.75,20,17,1.25,14,2009-12-11,2011-11-25,3436,3726
90013A,MIDNIGHT BLUE VINTAGE EARRINGS,merchandise,41,153.75,10,8,3.75,7,2009-12-10,2011-11-11,3933,3727
84855,BLOKEY SILVER TOOL SET,merchandise,31,153.45,11,10,4.95,5,2009-12-01,2010-07-11,4029,3728
72140E,BEST DAD CANDLE LETTERS,merchandise,216,153.36,27,26,0.71,12,2010-03-21,2011-10-16,3149,3729
84029D,LEOPARD PRINT HOT WATER BOTTLE,merchandise,46,153.3,12,12,3.33,3,2009-12-07,2010-02-08,3898,3730
90185A,AMBER DIAMANTE EXPANDABLE RING,merchandise,36,153.0,9,8,4.25,7,2010-06-21,2011-09-23,3970,3732
90063A,WHITE VINT ART DECO CRYSTAL NECKLAC,merchandise,18,153.0,10,10,8.5,9,2010-06-17,2011-11-03,4198,3731
48175,DOOR MAT CAMOUFLAGE,merchandise,38,152.0,1,1,4.0,1,2009-12-15,2009-12-15,3952,3733
16202E,BLACK PHOTO ALBUM,merchandise,81,150.6,13,12,1.86,9,2009-12-02,2011-04-17,3667,3734
90098,NECKLACE+BRACELET PINK BUTTERFLY,merchandise,59,150.45,23,22,2.55,13,2010-01-05,2011-11-25,3796,3736
79161A,ST GEORGE SET OF 10 PARTY LIGHTS,merchandise,51,150.45,16,16,2.95,8,2010-03-10,2011-11-22,3850,3735
90093,CLEAR CRYSTAL STAR PHONE CHARM,merchandise,200,150.44,18,15,0.75,12,2009-12-01,2011-12-06,3200,3737
37471,MULTICOLOUR POLKADOT PLATE,merchandise,1384,150.4,4,4,0.11,4,2010-03-19,2011-05-18,1546,3738
21461,BLUE EASTER EGG HUNT START POST,merchandise,77,150.15,19,17,1.95,6,2010-01-29,2011-03-23,3694,3739
17011A,ORIGAMI VANILLA INCENSE+FLOWER,merchandise,254,150.0,6,6,0.59,4,2010-01-17,2010-08-20,3021,3740
82093,HEART SHAPE BUTTON FRAME,merchandise,100,150.0,7,7,1.5,2,2009-12-04,2010-01-22,3552,3741
21310,CAPIZ CHANDELIER,merchandise,5,149.75,3,3,29.95,3,2010-03-18,2011-05-24,4464,3742
84452,METAL RABBIT LADDER EASTER,merchandise,176,149.6,26,23,0.85,8,2009-12-04,2011-10-20,3272,3743
17108D,FLOWER FAIRY SUMMER BOUQUET SACHET,merchandise,355,149.1,23,17,0.42,4,2009-12-01,2010-03-28,2757,3744
90000A,RASPBERRY ANT COPPER FLOWER NECKLAC,merchandise,25,148.75,14,14,5.95,11,2009-12-01,2011-11-08,4093,3745
90000D,COPPER/OLIVE GREEN FLOWER NECKLACE,merchandise,25,148.75,13,13,5.95,10,2009-12-06,2011-10-11,4094,3746
90016A,SILVER/M.O.P PENDANT ORBIT NECKLACE,merchandise,22,148.75,9,8,6.76,8,2010-06-24,2011-10-26,4144,3747
90129C,GREEN GLASS TASSLE BAG CHARM,merchandise,50,147.5,17,16,2.95,12,2009-12-02,2011-12-07,3861,3748
84720,DOT MATRIX CANVAS ART PICTURE,merchandise,35,147.05,3,3,4.2,1,2010-03-03,2010-03-25,3985,3749
85095,THREE CANVAS LUGGAGE TAGS,merchandise,91,145.81,11,9,1.6,9,2010-08-19,2011-12-05,3607,3750
85026B,EAU DE NILE JEWELLED T-LIGHT HOLDER,merchandise,171,145.35,20,20,0.85,14,2009-12-10,2011-12-08,3286,3751
20796,SMALL BLUE PROVENCAL CERAMIC BALL,merchandise,88,145.2,13,11,1.65,11,2009-12-09,2011-11-10,3618,3752
20672,PINK TEATIME PRINT BOWL,merchandise,116,145.0,22,21,1.25,3,2009-12-07,2010-02-15,3462,3753
90186A,AMETHYST HOOP EARRING FLORAL LEAF,merchandise,49,144.55,15,14,2.95,8,2009-12-15,2011-08-05,3874,3754
84313A,PINK TV TRAY TABLE,merchandise,34,144.5,16,10,4.25,9,2009-12-15,2010-10-10,3996,3755
47518F,ICON PLACEMAT POP ART ELVIS,merchandise,900,144.3,31,22,0.16,13,2010-09-15,2011-11-29,1997,3756
35610B,BLACK CHRISTMAS FLOCK DROPLET,merchandise,179,144.07,13,13,0.8,6,2009-12-02,2010-12-13,3265,3757
90048,GREEN WITH METAL BAG CHARM,merchandise,29,143.55,6,4,4.95,5,2009-12-15,2011-07-07,4049,3758
22882,"NUMBER TILE VINTAGE FONT, 3",merchandise,99,143.25,26,18,1.45,13,2010-10-19,2011-12-05,3558,3759
21353,SILVER SLEIGHBELL  WREATH,merchandise,18,143.1,8,8,7.95,1,2009-12-01,2009-12-07,4199,3760
84564,6 SEGMENT COLOURED SNACK BOWL,merchandise,18,143.1,9,9,7.95,5,2009-12-08,2010-06-09,4200,3761
90036E,"FLOWER GLASS GARLD NECKL36""AMETHYST",merchandise,18,143.1,11,10,7.95,10,2009-12-21,2011-10-20,4201,3762
82587,TEXRIO TOMATOES CANDLE+CUP,merchandise,118,142.94,32,26,1.21,6,2009-12-06,2010-05-13,3453,3763
90123B,TURQUOISE HEART OF GLASS BRACELET,merchandise,24,142.8,11,8,5.95,9,2010-03-07,2011-08-01,4110,3764
90123C,GREEN HEART OF GLASS BRACELET,merchandise,24,142.8,9,7,5.95,8,2010-04-26,2011-08-01,4111,3765
35980C,REDWHITE STRIPE SCANDINAVIAN HEART,merchandise,375,142.5,28,28,0.38,9,2009-12-14,2010-10-13,2708,3766
84877A,PINK ROUND COMPACT MIRROR,merchandise,46,142.5,14,14,3.1,7,2009-12-17,2011-04-06,3899,3767
