stock_code,product_description,sale_quarter,quantity_sold,revenue,order_count,customer_count
85179A,GREEN BITTY LIGHT CHAIN,2011-Q3,1,4.65,1,1
85179A,GREEN BITTY LIGHT CHAIN,2011-Q4,112,155.76,13,12
85179B,WHITE BITTY LIGHT CHAIN,2009-Q4,90,373.14,13,13
85179B,WHITE BITTY LIGHT CHAIN,2010-Q1,71,309.99,16,13
85179B,WHITE BITTY LIGHT CHAIN,2010-Q2,72,284.4,5,5
85179B,WHITE BITTY LIGHT CHAIN,2010-Q3,5,23.25,3,3
85179B,WHITE BITTY LIGHT CHAIN,2010-Q4,2,9.3,2,2
85179C,PINK BITTY LIGHT CHAIN,2009-Q4,7,32.55,2,2
85179C,PINK BITTY LIGHT CHAIN,2010-Q4,1,4.65,1,1
85179C,PINK BITTY LIGHT CHAIN,2011-Q3,1,4.65,1,1
85179C,PINK BITTY LIGHT CHAIN,2011-Q4,68,85.0,6,6
85180A,RED HEARTS LIGHT CHAIN,2009-Q4,17,79.05,5,5
85180A,RED HEARTS LIGHT CHAIN,2010-Q1,80,351.84,18,18
85180A,RED HEARTS LIGHT CHAIN,2010-Q2,2,9.3,1,1
85180A,RED HEARTS LIGHT CHAIN,2010-Q3,3,13.95,1,1
85180A,RED HEARTS LIGHT CHAIN,2010-Q4,158,285.9,11,11
85180A,RED HEARTS LIGHT CHAIN,2011-Q1,243,416.19,19,19
85180A,RED HEARTS LIGHT CHAIN,2011-Q2,28,110.04,3,3
85180A,RED HEARTS LIGHT CHAIN,2011-Q3,13,60.45,3,3
85180A,RED HEARTS LIGHT CHAIN,2011-Q4,9,50.81,5,4
85180B,PINK HEARTS LIGHT CHAIN,2009-Q4,9,41.85,2,2
85180B,PINK HEARTS LIGHT CHAIN,2010-Q1,19,88.35,5,5
85180B,PINK HEARTS LIGHT CHAIN,2010-Q2,3,13.95,1,1
85180B,PINK HEARTS LIGHT CHAIN,2010-Q3,49,187.53,2,2
85180B,PINK HEARTS LIGHT CHAIN,2010-Q4,111,148.95,5,5
85180B,PINK HEARTS LIGHT CHAIN,2011-Q1,57,101.85,6,6
85180B,PINK HEARTS LIGHT CHAIN,2011-Q2,4,18.6,2,2
85180B,PINK HEARTS LIGHT CHAIN,2011-Q3,4,18.6,2,2
85180B,PINK HEARTS LIGHT CHAIN,2011-Q4,23,106.95,7,7
85183A,CHARLIE & LOLA WASTEPAPER BIN BLUE,2009-Q4,81,222.75,9,9
85183A,CHARLIE & LOLA WASTEPAPER BIN BLUE,2010-Q1,546,727.5,12,10
85183A,CHARLIE & LOLA WASTEPAPER BIN BLUE,2010-Q2,83,191.25,14,14
85183A,CHARLIE & LOLA WASTEPAPER BIN BLUE,2010-Q3,22,82.5,7,7
85183A,CHARLIE & LOLA WASTEPAPER BIN BLUE,2010-Q4,115,191.25,11,11
85183A,CHARLIE & LOLA WASTEPAPER BIN BLUE,2011-Q1,54,82.5,2,2
85183A,CHARLIE & LOLA WASTEPAPER BIN BLUE,2011-Q2,255,270.75,26,17
85183A,CHARLIE & LOLA WASTEPAPER BIN BLUE,2011-Q3,175,218.75,23,19
85183A,CHARLIE & LOLA WASTEPAPER BIN BLUE,2011-Q4,166,207.5,28,25
85183B,CHARLIE & LOLA WASTEPAPER BIN FLORA,2009-Q4,73,192.75,6,6
85183B,CHARLIE & LOLA WASTEPAPER BIN FLORA,2010-Q1,404,675.0,12,10
85183B,CHARLIE & LOLA WASTEPAPER BIN FLORA,2010-Q2,98,187.5,11,11
85183B,CHARLIE & LOLA WASTEPAPER BIN FLORA,2010-Q3,34,127.5,9,9
85183B,CHARLIE & LOLA WASTEPAPER BIN FLORA,2010-Q4,216,330.0,14,14
85183B,CHARLIE & LOLA WASTEPAPER BIN FLORA,2011-Q1,103,146.25,4,4
85183B,CHARLIE & LOLA WASTEPAPER BIN FLORA,2011-Q2,317,365.75,31,22
85183B,CHARLIE & LOLA WASTEPAPER BIN FLORA,2011-Q3,260,325.0,32,28
85183B,CHARLIE & LOLA WASTEPAPER BIN FLORA,2011-Q4,241,301.25,35,32
85184B,SET 4 EASTER DECOUPAGE OVAL BOXES,2009-Q4,1,2.95,1,1
85184B,SET 4 EASTER DECOUPAGE OVAL BOXES,2010-Q1,13,38.35,6,6
85184C,S/4 VALENTINE DECOUPAGE HEART BOX,2009-Q4,62,173.3,11,11
85184C,S/4 VALENTINE DECOUPAGE HEART BOX,2010-Q1,302,862.1,58,50
85184C,S/4 VALENTINE DECOUPAGE HEART BOX,2010-Q2,48,141.6,11,11
85184C,S/4 VALENTINE DECOUPAGE HEART BOX,2010-Q3,82,232.3,18,17
85184C,S/4 VALENTINE DECOUPAGE HEART BOX,2010-Q4,420,739.8,40,36
85184C,S/4 VALENTINE DECOUPAGE HEART BOX,2011-Q1,1012,1464.5,61,55
85184C,SET 4 VALENTINE DECOUPAGE HEART BOX,2011-Q2,38,112.1,15,14
85184C,SET 4 VALENTINE DECOUPAGE HEART BOX,2011-Q3,84,243.88,15,14
85184C,SET 4 VALENTINE DECOUPAGE HEART BOX,2011-Q4,63,185.85,26,23
85184D,S/4 BLUE ROUND DECOUPAGE BOXES,2009-Q4,251,644.45,8,6
85184D,S/4 BLUE ROUND DECOUPAGE BOXES,2010-Q1,72,212.4,17,16
85184D,S/4 BLUE ROUND DECOUPAGE BOXES,2010-Q2,34,100.3,11,11
85184D,S/4 BLUE ROUND DECOUPAGE BOXES,2010-Q3,7937,3487.99,16,16
85185B,PINK HORSE SOCK PUPPET,2009-Q4,25,73.75,11,10
85185B,PINK HORSE SOCK PUPPET,2010-Q1,85,238.75,22,21
85185B,PINK HORSE SOCK PUPPET,2010-Q2,43,126.85,15,13
85185B,PINK HORSE SOCK PUPPET,2010-Q3,38,112.1,15,14
85185B,PINK HORSE SOCK PUPPET,2010-Q4,105,309.75,30,26
85185B,PINK HORSE SOCK PUPPET,2011-Q1,57,168.15,12,11
85185B,PINK HORSE SOCK PUPPET,2011-Q2,77,227.15,15,15
85185B,PINK HORSE SOCK PUPPET,2011-Q3,89,243.35,11,11
85185B,PINK HORSE SOCK PUPPET KIT,2011-Q4,42,123.9,14,13
85185C,COW  SOCK PUPPET,2009-Q4,8,23.6,5,5
85185C,COW  SOCK PUPPET,2010-Q1,18,53.1,11,10
85185C,COW  SOCK PUPPET,2010-Q2,16,47.2,7,7
85185C,COW  SOCK PUPPET,2010-Q3,12,35.4,3,3
85185D,FROG SOCK PUPPET,2009-Q4,12,35.4,2,2
85185D,FROG SOCK PUPPET,2010-Q1,51,138.45,8,7
85185D,FROG SOCK PUPPET,2010-Q2,35,103.25,10,10
85185D,FROG SOCK PUPPET,2010-Q3,25,73.75,9,9
85185D,FROG SOCK PUPPET,2010-Q4,36,106.2,12,12
85185D,FROG SOCK PUPPET,2011-Q1,9,26.55,2,2
85185D,FROG SOCK PUPPET,2011-Q2,2,5.9,2,2
85185E,DUCK SOCK PUPPET,2009-Q4,4,11.8,2,2
85185F,LION SOCK PUPPET,2009-Q4,23,67.85,9,9
85185F,LION SOCK PUPPET,2010-Q1,12,35.4,8,7
85186A,EASTER BUNNY GARLAND OF FLOWERS,2009-Q4,48,20.16,2,2
85186A,EASTER BUNNY GARLAND OF FLOWERS,2010-Q1,749,314.58,40,39
85186A,EASTER BUNNY GARLAND OF FLOWERS,2010-Q2,4,1.68,1,1
85186A,EASTER BUNNY GARLAND OF FLOWERS,2010-Q4,24,10.08,1,1
85186A,EASTER BUNNY GARLAND OF FLOWERS,2011-Q1,444,186.48,29,29
85186A,EASTER BUNNY GARLAND OF FLOWERS,2011-Q2,33,13.86,8,7
85186B,BUNNY BUNCH OF FLOWERS,2010-Q1,14,5.88,2,2
85186C,BUNNY EGG GARLAND,2009-Q4,24,10.08,1,1
85186C,BUNNY EGG GARLAND,2010-Q1,734,308.28,43,42
85186C,BUNNY EGG GARLAND,2010-Q2,8,3.36,2,2
85186C,BUNNY EGG GARLAND,2011-Q1,273,114.66,22,21
85186C,BUNNY EGG GARLAND,2011-Q2,116,48.72,10,10
85186C,BUNNY EGG GARLAND,2011-Q4,24,10.08,1,1
85187,S/12 MINI RABBIT EASTER,2010-Q1,116,191.4,26,25
85187,S/12 MINI RABBIT EASTER,2010-Q2,1,1.65,1,1
85187,S/12 MINI RABBIT EASTER,2010-Q3,3,4.95,1,1
85187,S/12 MINI RABBIT EASTER,2010-Q4,9,14.85,3,3
85187,S/12 MINI RABBIT EASTER,2011-Q1,261,421.05,48,44
85187,S/12 MINI RABBIT EASTER,2011-Q2,55,81.15,5,5
85187,S/12 MINI RABBIT EASTER,2011-Q3,1,1.65,1,1
85187,S/12 MINI RABBIT EASTER,2011-Q4,6,9.9,3,3
85188A,GREEN METAL SWINGING BUNNY,2010-Q1,598,505.18,46,44
85188A,GREEN METAL SWINGING BUNNY,2010-Q2,4,3.4,1,1
85188A,GREEN METAL SWINGING BUNNY,2011-Q1,274,232.9,26,23
85188A,GREEN METAL SWINGING BUNNY,2011-Q2,28,23.8,8,7
85188B,PINK METAL SWINGING BUNNY,2010-Q1,590,501.5,42,41
85188B,PINK METAL SWINGING BUNNY,2010-Q2,4,3.4,1,1
85188B,PINK METAL SWINGING BUNNY,2011-Q1,75,63.75,8,8
85189,HANGING BUTTERFLY  EGG,2009-Q4,312,227.76,2,2
85189,HANGING BUTTERFLY  EGG,2010-Q1,766,647.98,47,45
85189,HANGING BUTTERFLY  EGG,2010-Q2,28,23.8,4,4
85189,HANGING BUTTERFLY  EGG,2010-Q3,1,0.85,1,1
85189,HANGING BUTTERFLY  EGG,2010-Q4,1,0.85,1,1
85189,HANGING BUTTERFLY  EGG,2011-Q1,9,7.65,3,2
85190,PINK FLOWER HANGING HEART,2009-Q4,24,20.4,1,1
85190,PINK FLOWER HANGING HEART,2010-Q1,109,92.65,13,13
85192S,HANGING SPRING FLOWER HEART SMALL,2010-Q1,3,1.95,2,2
85194L,HANGING SPRING FLOWER EGG LARGE,2009-Q4,180,134.28,4,4
85194L,HANGING SPRING FLOWER EGG LARGE,2010-Q1,590,482.78,46,43
85194L,HANGING SPRING FLOWER EGG LARGE,2010-Q2,39,33.15,2,2
85194L,HANGING SPRING FLOWER EGG LARGE,2010-Q4,40,34.0,2,2
85194L,HANGING SPRING FLOWER EGG LARGE,2011-Q1,693,570.33,40,38
85194L,HANGING SPRING FLOWER EGG LARGE,2011-Q2,160,136.0,14,13
85194L,HANGING SPRING FLOWER EGG LARGE,2011-Q4,11,9.35,1,1
85194S,HANGING SPRING FLOWER EGG SMALL,2010-Q1,436,283.4,31,30
85194S,HANGING SPRING FLOWER EGG SMALL,2010-Q2,55,35.75,4,4
85194S,HANGING SPRING FLOWER EGG SMALL,2010-Q3,7,4.55,2,2
85194S,HANGING SPRING FLOWER EGG SMALL,2010-Q4,19,12.35,3,3
85194S,HANGING SPRING FLOWER EGG SMALL,2011-Q1,413,268.45,24,24
85194S,HANGING SPRING FLOWER EGG SMALL,2011-Q2,224,79.36,12,12
85194S,HANGING SPRING FLOWER EGG SMALL,2011-Q3,156,29.64,6,6
85194S,HANGING SPRING FLOWER EGG SMALL,2011-Q4,370,70.3,13,12
85195,HANGING HEART BASKET,2009-Q4,96,162.24,1,1
85195,HANGING HEART BASKET,2010-Q1,14,29.4,4,4
85195,HANGING HEART BASKET,2010-Q2,23,48.3,7,5
85195,HANGING HEART BASKET,2010-Q3,1,2.1,1,1
85195,HANGING HEART BASKET,2010-Q4,8,16.8,1,1
85195,HANGING HEART BASKET,2011-Q1,3,6.3,2,2
85196,EASTER BUNNIES ON A STICK,2009-Q4,12,6.6,1,1
85196,EASTER BUNNIES ON A STICK,2010-Q1,1524,777.36,65,58
85197,SET OF 12 MINI BUNNIES IN A BUCKET,2009-Q4,1,2.1,1,1
85197,SET OF 12 MINI BUNNIES IN A BUCKET,2010-Q1,1631,879.66,51,46
85197,SET OF 12 MINI BUNNIES IN A BUCKET,2010-Q2,1,2.1,1,1
85197,SET OF 12 MINI BUNNIES IN A BUCKET,2010-Q3,1,2.1,1,1
85197,SET OF 12 MINI BUNNIES IN A BUCKET,2010-Q4,1,2.1,1,1
85197,SET OF 12 MINI BUNNIES IN A BUCKET,2011-Q1,17,35.7,10,10
85197,SET OF 12 MINI BUNNIES IN A BUCKET,2011-Q2,11,23.1,7,7
85197,SET OF 12 MINI BUNNIES IN A BUCKET,2011-Q3,4,8.4,1,1
85198,ASSORTED FARMYARD ANIMALS IN BUCKET,2009-Q4,12,10.2,1,1
85198,ASSORTED FARMYARD ANIMALS IN BUCKET,2010-Q1,3688,1310.68,27,26
85198,ASSORTED FARMYARD ANIMALS IN BUCKET,2010-Q2,12,10.2,1,1
85198,ASSORTED FARMYARD ANIMALS IN BUCKET,2010-Q3,13,11.05,2,2
85198,ASSORTED FARMYARD ANIMALS IN BUCKET,2010-Q4,13,11.05,1,1
85198,ASSORTED FARMYARD ANIMALS IN BUCKET,2011-Q1,26,22.1,2,2
85198,ASSORTED FARMYARD ANIMALS IN BUCKET,2011-Q2,60,45.96,4,4
85199L,LARGE HANGING IVORY & RED WOOD BIRD,2009-Q4,186,120.9,11,9
85199L,LARGE HANGING IVORY & RED WOOD BIRD,2010-Q1,363,235.95,28,23
85199L,LARGE HANGING IVORY & RED WOOD BIRD,2010-Q2,340,221.0,17,15
85199L,LARGE HANGING IVORY & RED WOOD BIRD,2010-Q3,418,271.7,21,20
85199L,LARGE HANGING IVORY & RED WOOD BIRD,2010-Q4,1261,767.81,52,50
85199L,LARGE HANGING IVORY & RED WOOD BIRD,2011-Q1,102,66.3,9,9
85199L,LARGE HANGING IVORY & RED WOOD BIRD,2011-Q2,122,76.42,16,14
85199L,LARGE HANGING IVORY & RED WOOD BIRD,2011-Q3,218,141.7,16,14
85199L,LARGE HANGING IVORY & RED WOOD BIRD,2011-Q4,382,248.3,18,17
85199S,SMALL HANGING IVORY/RED WOOD BIRD,2009-Q4,754,290.76,10,9
85199S,SMALL HANGING IVORY/RED WOOD BIRD,2010-Q1,267,112.14,18,18
85199S,SMALL HANGING IVORY/RED WOOD BIRD,2010-Q2,420,176.4,21,19
85199S,SMALL HANGING IVORY/RED WOOD BIRD,2010-Q3,741,311.22,33,28
85199S,SMALL HANGING IVORY/RED WOOD BIRD,2010-Q4,1296,544.32,66,60
85199S,SMALL HANGING IVORY/RED WOOD BIRD,2011-Q1,234,98.28,17,17
85199S,SMALL HANGING IVORY/RED WOOD BIRD,2011-Q2,151,63.42,15,12
85199S,SMALL HANGING IVORY/RED WOOD BIRD,2011-Q3,292,124.28,28,21
85199S,SMALL HANGING IVORY/RED WOOD BIRD,2011-Q4,1279,543.33,83,51
85200,BUNNY EGG BOX,2009-Q4,12,15.0,1,1
85200,BUNNY EGG BOX,2010-Q1,812,1010.2,67,62
85200,BUNNY EGG BOX,2011-Q1,164,205.0,20,20
85200,BUNNY EGG BOX,2011-Q2,19,23.75,6,6
85202,HANGING WOOD AND FELT HEART,2010-Q1,277,114.9,25,25
85202,HANGING WOOD AND FELT HEART,2010-Q2,95,39.9,13,13
85202,HANGING WOOD AND FELT HEART,2010-Q3,36,15.12,6,4
85202,HANGING WOOD AND FELT HEART,2010-Q4,41,17.22,7,7
85202,HANGING WOOD AND FELT HEART,2011-Q1,127,53.34,16,15
85202,HANGING WOOD AND FELT HEART,2011-Q2,72,30.24,10,10
85202,HANGING WOOD AND FELT HEART,2011-Q3,47,19.74,8,7
85202,HANGING WOOD AND FELT HEART,2011-Q4,50,21.0,5,5
85203,HANGING WOOD AND FELT BUTTERFLY,2010-Q1,195,80.46,26,24
85203,HANGING WOOD AND FELT BUTTERFLY,2010-Q2,158,66.36,17,16
85203,HANGING WOOD AND FELT BUTTERFLY,2010-Q3,117,49.14,12,10
85203,HANGING WOOD AND FELT BUTTERFLY,2010-Q4,50,21.0,7,7
85203,HANGING WOOD AND FELT BUTTERFLY,2011-Q1,233,97.86,23,23
85203,HANGING WOOD AND FELT BUTTERFLY,2011-Q2,173,71.22,10,10
85203,HANGING WOOD AND FELT BUTTERFLY,2011-Q3,70,29.4,9,9
85203,HANGING WOOD AND FELT BUTTERFLY,2011-Q4,93,39.06,7,7
85204,HANGING WOOD AND FELT FLOWER,2010-Q1,77,30.9,12,12
85204,HANGING WOOD AND FELT FLOWER,2010-Q2,62,26.04,11,10
85204,HANGING WOOD AND FELT FLOWER,2010-Q3,104,43.68,8,6
85204,HANGING WOOD AND FELT FLOWER,2010-Q4,36,15.12,5,5
85204,HANGING WOOD AND FELT FLOWER,2011-Q1,52,21.84,7,7
85204,HANGING WOOD AND FELT FLOWER,2011-Q2,625,83.76,7,7
85204,HANGING WOOD AND FELT FLOWER,2011-Q3,446,53.52,15,14
85204,HANGING WOOD AND FELT FLOWER,2011-Q4,748,89.76,13,13
85205A,IVORY FELT EASTER RABBIT GARLAND,2010-Q1,66,168.3,21,21
85205B,PINK FELT EASTER RABBIT GARLAND,2010-Q1,99,252.45,19,18
85205B,PINK FELT EASTER RABBIT GARLAND,2010-Q4,12,30.6,1,1
85205B,PINK FELT EASTER RABBIT GARLAND,2011-Q1,76,193.8,19,18
85205B,PINK FELT EASTER RABBIT GARLAND,2011-Q2,28,71.4,4,4
85206A,CREAM FELT EASTER EGG BASKET,2009-Q4,6,9.9,1,1
85206A,CREAM FELT EASTER EGG BASKET,2010-Q1,1114,1802.1,173,152
85206A,CREAM FELT EASTER EGG BASKET,2010-Q2,48,79.2,3,2
85206A,CREAM FELT EASTER EGG BASKET,2010-Q3,54,78.3,1,1
85206A,CREAM FELT EASTER EGG BASKET,2010-Q4,78,128.7,4,4
85206A,CREAM FELT EASTER EGG BASKET,2011-Q1,872,1377.6,101,97
85206B,PINK FELT EASTER EGG BASKET,2009-Q4,6,9.9,1,1
85206B,PINK FELT EASTER EGG BASKET,2010-Q1,1452,2267.0,156,134
85206B,PINK FELT EASTER EGG BASKET,2010-Q2,2,3.3,1,1
85206B,PINK FELT EASTER EGG BASKET,2011-Q1,14,23.1,4,4
85208,SET/12 FUNKY FELT FLOWER PEG IN BAG,2009-Q4,7,14.7,4,4
85208,SET/12 FUNKY FELT FLOWER PEG IN BAG,2010-Q1,116,243.6,17,17
85208,SET/12 FUNKY FELT FLOWER PEG IN BAG,2010-Q2,28,58.8,5,5
85208,SET/12 FUNKY FELT FLOWER PEG IN BAG,2010-Q3,15,31.5,4,4
85208,SET/12 FUNKY FELT FLOWER PEG IN BAG,2010-Q4,35,73.5,8,8
85208,SET/12 FUNKY FELT FLOWER PEG IN BAG,2011-Q1,123,218.94,5,5
85208,SET/12 FUNKY FELT FLOWER PEG IN BAG,2011-Q2,11,23.1,8,7
85208,SET/12 FUNKY FELT FLOWER PEG IN BAG,2011-Q3,4,8.4,2,2
85208,SET/12 FUNKY FELT FLOWER PEG IN BAG,2011-Q4,18,37.8,6,6
85211,S/4 GROOVY CAT MAGNETS,2009-Q4,6,9.9,4,4
85211,S/4 GROOVY CAT MAGNETS,2010-Q1,41,67.65,10,10
85211,S/4 GROOVY CAT MAGNETS,2010-Q2,36,59.4,8,8
85211,S/4 GROOVY CAT MAGNETS,2010-Q3,6,9.9,2,2
85211,S/4 GROOVY CAT MAGNETS,2010-Q4,54,89.1,11,10
85211,S/4 GROOVY CAT MAGNETS,2011-Q1,18,29.7,3,3
85211,S/4 GROOVY CAT MAGNETS,2011-Q2,25,38.85,5,5
85211,S/4 GROOVY CAT MAGNETS,2011-Q3,91,71.89,7,6
85211,S/4 GROOVY CAT MAGNETS,2011-Q4,2,1.58,1,1
85212,MINI PAINTED GARDEN DECORATION,2009-Q4,36,30.6,2,2
85212,MINI PAINTED GARDEN DECORATION,2010-Q1,147,124.95,14,14
85212,MINI PAINTED GARDEN DECORATION,2010-Q2,72,61.2,6,5
85212,MINI PAINTED GARDEN DECORATION,2010-Q3,12,10.2,1,1
85212,MINI PAINTED GARDEN DECORATION,2010-Q4,360,121.68,6,6
85212,MINI PAINTED GARDEN DECORATION,2011-Q1,385,142.93,13,13
85212,MINI PAINTED GARDEN DECORATION,2011-Q2,1117,314.33,22,19
85212,MINI PAINTED GARDEN DECORATION,2011-Q3,483,140.07,22,20
85212,MINI PAINTED GARDEN DECORATION,2011-Q4,154,44.66,10,10
85213,MINI  ZINC GARDEN DECORATIONS,2009-Q4,36,30.6,2,2
85213,MINI  ZINC GARDEN DECORATIONS,2010-Q1,288,224.64,11,11
85213,MINI  ZINC GARDEN DECORATIONS,2010-Q2,112,95.2,9,9
85213,MINI  ZINC GARDEN DECORATIONS,2010-Q3,13,11.05,2,2
85213,MINI  ZINC GARDEN DECORATIONS,2010-Q4,12,10.2,1,1
85213,MINI  ZINC GARDEN DECORATIONS,2011-Q1,76,64.6,6,6
85213,MINI  ZINC GARDEN DECORATIONS,2011-Q2,685,219.37,14,13
85213,MINI  ZINC GARDEN DECORATIONS,2011-Q3,48,13.92,4,4
85214,TUB 24 PINK FLOWER PEGS,2009-Q4,7,11.55,4,4
85214,TUB 24 PINK FLOWER PEGS,2010-Q1,171,282.15,36,35
85214,TUB 24 PINK FLOWER PEGS,2010-Q2,78,128.7,21,18
85214,TUB 24 PINK FLOWER PEGS,2010-Q3,33,54.45,21,19
85214,TUB 24 PINK FLOWER PEGS,2010-Q4,63,103.95,16,14
85214,TUB 24 PINK FLOWER PEGS,2011-Q1,47,77.55,19,18
85214,TUB 24 PINK FLOWER PEGS,2011-Q2,26,42.9,15,14
85214,TUB 24 PINK FLOWER PEGS,2011-Q3,11,18.15,3,3
85215,ASSORTED CHEESE FRIDGE MAGNETS,2009-Q4,42,27.3,4,3
85215,ASSORTED CHEESE FRIDGE MAGNETS,2010-Q1,144,93.6,9,9
85215,ASSORTED CHEESE FRIDGE MAGNETS,2010-Q2,204,126.84,11,11
85215,ASSORTED CHEESE FRIDGE MAGNETS,2010-Q3,124,80.6,7,7
85215,ASSORTED CHEESE FRIDGE MAGNETS,2010-Q4,92,59.8,9,6
85215,ASSORTED CHEESE FRIDGE MAGNETS,2011-Q1,114,74.1,4,4
85215,ASSORTED CHEESE FRIDGE MAGNETS,2011-Q3,42,27.3,2,2
85216,ASSORTED CAKES FRIDGE MAGNETS,2009-Q4,234,152.1,16,15
85216,ASSORTED CAKES FRIDGE MAGNETS,2010-Q1,505,328.25,29,29
85216,ASSORTED CAKES FRIDGE MAGNETS,2010-Q2,1211,723.79,45,41
85216,ASSORTED CAKES FRIDGE MAGNETS,2010-Q3,485,309.49,31,28
85216,ASSORTED CAKES FRIDGE MAGNETS,2010-Q4,324,210.6,21,17
85216,ASSORTED CAKES FRIDGE MAGNETS,2011-Q1,24,15.6,3,3
85216,ASSORTED CAKES FRIDGE MAGNETS,2011-Q3,12,7.8,2,2
85216,ASSORTED CAKES FRIDGE MAGNETS,2011-Q4,7,4.55,2,2
85217,ASSORTED ICE CREAM FRIDGE MAGNETS,2009-Q4,158,102.7,10,10
85217,ASSORTED ICE CREAM FRIDGE MAGNETS,2010-Q1,745,455.45,30,28
85217,ASSORTED ICE CREAM FRIDGE MAGNETS,2010-Q2,1176,729.84,58,51
85217,ASSORTED ICE CREAM FRIDGE MAGNETS,2010-Q3,732,463.92,38,31
85218,S/5 MINI ICE CREAM FRIDGE MAGNETS,2010-Q1,1992,625.2,2,2
85220,SMALL FAIRY CAKE FRIDGE MAGNETS,2009-Q4,252,367.8,2,2
85220,SMALL FAIRY CAKE FRIDGE MAGNETS,2010-Q1,11984,6507.2,3,2
85221,ASSORTED COLOUR SILK COIN PURSE,2009-Q4,563,286.15,12,11
85221,ASSORTED COLOUR SILK COIN PURSE,2010-Q1,2469,1150.29,26,20
85221,ASSORTED COLOUR SILK COIN PURSE,2010-Q2,519,231.15,5,5
85222,ASSORTED COLOUR SILK COSMETIC PURSE,2009-Q4,328,340.8,13,13
85222,ASSORTED COLOUR SILK COSMETIC PURSE,2010-Q1,894,833.4,17,16
85222,ASSORTED COLOUR SILK COSMETIC PURSE,2010-Q2,172,361.2,11,11
85224,ASSORTED COLOUR SILK GLASSES CASE,2009-Q4,380,178.8,6,5
85224,ASSORTED COLOUR SILK GLASSES CASE,2010-Q1,489,304.5,13,12
85224,ASSORTED COLOUR SILK GLASSES CASE,2010-Q2,611,308.1,14,13
85224,ASSORTED COLOUR SILK GLASSES CASE,2010-Q3,492,228.24,9,7
85224,ASSORTED COLOUR SILK GLASSES CASE,2010-Q4,12,25.2,4,4
85224,ASSORTED COLOUR SILK GLASSES CASE,2011-Q1,3,6.3,1,1
85225,BLING KEY RING STAND,2009-Q4,1,1.25,1,1
85225,BLING KEY RING STAND,2010-Q1,3,3.75,3,3
85225,BLING KEY RING STAND,2010-Q2,8,10.0,3,2
85225,BLING KEY RING STAND,2010-Q3,1,1.25,1,1
85225,BLING KEY RING STAND,2011-Q2,1,1.25,1,1
85225,BLING KEY RING STAND,2011-Q4,5,5.0,2,2
85226A,WHITE/BLUE PULL BACK RACING CAR,2009-Q4,600,267.6,12,12
85226A,WHITE/BLUE PULL BACK RACING CAR,2010-Q1,288,158.4,25,22
85226A,WHITE/BLUE PULL BACK RACING CAR,2010-Q2,181,99.55,17,17
85226A,WHITE/BLUE PULL BACK RACING CAR,2010-Q3,152,83.6,13,12
85226A,WHITE/BLUE PULL BACK RACING CAR,2010-Q4,437,240.35,47,45
85226C,BLUE PULL BACK RACING CAR,2009-Q4,506,215.9,6,6
85226C,BLUE PULL BACK RACING CAR,2010-Q1,240,132.0,22,19
85226C,BLUE PULL BACK RACING CAR,2010-Q2,62,34.1,14,14
85226C,BLUE PULL BACK RACING CAR,2010-Q3,99,54.45,12,11
85226C,BLUE PULL BACK RACING CAR,2010-Q4,45,24.75,12,12
85227,SET/6 3D KIT CARDS FOR KIDS,2009-Q4,409,297.25,18,18
85227,SET/6 3D KIT CARDS FOR KIDS,2010-Q1,230,195.5,24,22
85227,SET OF 6 3D KIT CARDS FOR KIDS,2010-Q2,331,281.35,26,25
85227,SET OF 6 3D KIT CARDS FOR KIDS,2010-Q3,339,288.15,24,24
85227,SET OF 6 3D KIT CARDS FOR KIDS,2010-Q4,645,548.25,66,58
85227,SET OF 6 3D KIT CARDS FOR KIDS,2011-Q1,240,204.0,20,20
85227,SET OF 6 3D KIT CARDS FOR KIDS,2011-Q2,364,284.2,18,17
85227,SET OF 6 3D KIT CARDS FOR KIDS,2011-Q3,249,212.43,27,27
85227,SET OF 6 3D KIT CARDS FOR KIDS,2011-Q4,375,326.55,66,55
85230A,OPIUM SCENTED VOTIVE CANDLE,2009-Q4,72,20.88,3,3
85230A,OPIUM SCENTED VOTIVE CANDLE,2010-Q1,504,119.28,9,8
85230A,OPIUM SCENTED VOTIVE CANDLE,2010-Q2,192,49.92,7,6
85230A,OPIUM SCENTED VOTIVE CANDLE,2010-Q3,216,58.8,4,4
85230A,OPIUM SCENTED VOTIVE CANDLE,2010-Q4,216,54.96,8,6
85230A,OPIUM SCENTED VOTIVE CANDLE,2011-Q1,240,54.24,4,4
85230A,OPIUM SCENTED VOTIVE CANDLE,2011-Q2,240,54.24,4,3
85230A,OPIUM SCENTED VOTIVE CANDLE,2011-Q3,264,70.8,7,7
85230A,OPIUM SCENTED VOTIVE CANDLE,2011-Q4,48,13.92,2,2
85230B,CINNAMON SCENTED VOTIVE CANDLE,2009-Q4,120,34.8,4,4
85230B,CINNAMON SCENTED VOTIVE CANDLE,2010-Q1,72,20.88,3,2
85230B,CINNAMON SCENTED VOTIVE CANDLE,2010-Q2,72,17.04,2,2
85230B,CINNAMON SCENTED VOTIVE CANDLE,2010-Q3,288,79.68,7,7
85230B,CINNAMON SCENTED VOTIVE CANDLE,2010-Q4,471,126.99,16,14
85230B,CINNAMON SCENTED VOTIVE CANDLE,2011-Q1,124,32.12,6,5
